"transactiondate","value"
2018-01-10 18:51:07,0.299123496240727
2018-01-10 18:51:37,0.711064175121859
2018-01-10 18:51:52,0.211774303218164
2018-01-10 18:52:05,0.328841281338711
2018-01-10 18:52:09,0.689005425884249
2018-01-10 18:52:19,0.091157640207978
2018-01-10 18:52:36,0.221949607716105
2018-01-10 18:52:39,0.271966454550391
2018-01-10 18:53:45,0.262915984778013
2018-01-10 18:53:58,0.551652560182288
2018-01-10 18:54:06,0.515993020118168
2018-01-10 18:54:08,0.654613601698168
2018-01-10 18:55:02,0.17781907445793
2018-01-10 18:55:07,0.518110876039858
2018-01-10 18:55:09,0.148122089957446
2018-01-10 18:55:22,0.226274777699099
2018-01-10 18:55:35,0.611350399914058
2018-01-10 18:55:59,0.0692791416431311
2018-01-10 18:56:09,0.463968249825854
2018-01-10 18:56:13,0.707052723073214
2018-01-10 18:56:26,0.176736900159717
2018-01-10 18:56:52,0.370400866161054
2018-01-10 18:57:02,0.272525154382712
2018-01-10 18:57:28,0.221961613237811
2018-01-10 18:57:39,0.420670386297861
2018-01-10 18:57:42,0.231465876945201
2018-01-10 18:57:59,0.457567764595291
2018-01-10 18:57:59,0.619725766353868
2018-01-10 18:58:11,0.116034187867399
2018-01-10 18:58:12,0.095282087036455
2018-01-10 18:58:14,0.635582169306278
2018-01-10 18:58:20,0.282236250432511
2018-01-10 18:59:24,0.377337803997006
2018-01-10 18:59:39,0.677404537395015
2018-01-10 19:00:03,0.73926937858637
2018-01-10 19:00:25,0.533511816920713
2018-01-10 19:00:35,0.313940381641267
2018-01-10 19:00:48,0.508277113196626
2018-01-10 19:01:15,0.6148854357515
2018-01-10 19:01:32,0.437297580229305
2018-01-10 19:01:49,0.0216546240974218
2018-01-10 19:01:56,0.192437353990343
2018-01-10 19:01:58,0.116118281560531
2018-01-10 19:02:03,0.347542949359212
2018-01-10 19:02:22,0.382376262198109
2018-01-10 19:02:44,0.214483664028067
2018-01-10 19:02:56,0.193411958124489
2018-01-10 19:02:57,0.593060639447905
2018-01-10 19:03:24,0.422959875223972
2018-01-10 19:03:30,0.493239991839463
2018-01-10 19:03:39,0.0742364946018904
2018-01-10 19:04:31,0.275895565011911
2018-01-10 19:04:41,0.154034003074002
2018-01-10 19:05:05,0.653539913019026
2018-01-10 19:05:09,0.0427680249389261
2018-01-10 19:05:24,0.694145063118497
2018-01-10 19:05:25,0.726022344257869
2018-01-10 19:05:33,0.631880156001891
2018-01-10 19:06:15,0.628584836326609
2018-01-10 19:06:58,0.647815415467555
2018-01-10 19:07:20,0.26956459530443
2018-01-10 19:08:48,0.239591813863814
2018-01-10 19:08:54,0.500571123071667
2018-01-10 19:09:10,0.640141217217012
2018-01-10 19:09:20,0.271201369487215
2018-01-10 19:09:29,0.0987809643895831
2018-01-10 19:09:41,0.732536501079053
2018-01-10 19:10:04,0.632035449758731
2018-01-10 19:10:52,0.282399506055005
2018-01-10 19:10:55,0.689539576919936
2018-01-10 19:11:16,0.0647210478269961
2018-01-10 19:11:30,0.498601569139119
2018-01-10 19:11:41,0.259360813732212
2018-01-10 19:11:55,0.358310999098886
2018-01-10 19:12:29,0.128457604360511
2018-01-10 19:12:49,0.230972035239381
2018-01-10 19:12:54,0.604378349302057
2018-01-10 19:12:55,0.0863564735823544
2018-01-10 19:12:57,0.050804401956778
2018-01-10 19:13:14,0.312868654593895
2018-01-10 19:13:40,0.341159387823613
2018-01-10 19:13:56,0.333420505350898
2018-01-10 19:14:27,0.236531122191995
2018-01-10 19:14:40,0.659084693880007
2018-01-10 19:14:43,0.6803160677657
2018-01-10 19:15:08,0.113774232452572
2018-01-10 19:16:42,0.0475983298883773
2018-01-10 19:16:50,0.347861244723154
2018-01-10 19:16:55,0.197092697515618
2018-01-10 19:17:02,0.265950328232907
2018-01-10 19:17:04,0.334740274507506
2018-01-10 19:17:11,0.307834654912399
2018-01-10 19:18:00,0.575873405612167
2018-01-10 19:18:16,0.558291073650681
2018-01-10 19:18:23,0.243548486943077
2018-01-10 19:18:42,0.433748468159139
2018-01-10 19:19:11,0.311402898558835
2018-01-10 19:19:33,0.416973854303337
2018-01-10 19:20:27,0.619379376586713
2018-01-10 19:21:21,0.509541908415128
2018-01-10 19:21:28,0.372564748584991
2018-01-10 19:21:30,0.0819580478632823
2018-01-10 19:22:02,0.409180626844522
2018-01-10 19:22:03,0.357542055945937
2018-01-10 19:22:26,0.638423457500688
2018-01-10 19:23:02,0.413779485937115
2018-01-10 19:23:34,0.102036950423568
2018-01-10 19:23:35,0.303094829871831
2018-01-10 19:23:39,0.480398939766502
2018-01-10 19:23:53,0.589931166764023
2018-01-10 19:24:10,0.205796838392504
2018-01-10 19:25:14,0.104160060768668
2018-01-10 19:25:18,0.216324520962988
2018-01-10 19:25:35,0.0218049201834016
2018-01-10 19:25:46,0.641288295021094
2018-01-10 19:25:58,0.0962861736969557
2018-01-10 19:26:07,0.314141830802616
2018-01-10 19:26:22,0.513129021665268
2018-01-10 19:27:06,0.538080362334568
2018-01-10 19:27:36,0.715112093345821
2018-01-10 19:28:09,0.566557813741267
2018-01-10 19:28:09,0.701065922974679
2018-01-10 19:28:57,0.25110635496527
2018-01-10 19:29:05,0.0695095839432906
2018-01-10 19:29:18,0.164885677991016
2018-01-10 19:29:43,0.161778600215679
2018-01-10 19:30:10,0.222956151697272
2018-01-10 19:30:16,0.651441052449984
2018-01-10 19:30:20,0.319423198824655
2018-01-10 19:31:15,0.378235825774539
2018-01-10 19:31:55,0.325636044852086
2018-01-10 19:31:57,0.508638298163097
2018-01-10 19:32:05,0.446558806737373
2018-01-10 19:32:29,0.587845233254088
2018-01-10 19:32:30,0.488465835974971
2018-01-10 19:32:31,0.640674638654408
2018-01-10 19:32:31,0.493234698212892
2018-01-10 19:32:35,0.707231941083819
2018-01-10 19:33:02,0.688114305763692
2018-01-10 19:33:10,0.41862487635361
2018-01-10 19:33:10,0.48371509577611
2018-01-10 19:33:34,0.386263493816066
2018-01-10 19:33:49,0.603154922947241
2018-01-10 19:33:50,0.0287212312534917
2018-01-10 19:33:59,0.115241146343481
2018-01-10 19:34:14,0.586310314100189
2018-01-10 19:34:21,0.48476082305361
2018-01-10 19:34:28,0.347722682815744
2018-01-10 19:34:37,0.528006461894978
2018-01-10 19:35:15,0.0922254288260126
2018-01-10 19:35:48,0.700117128457595
2018-01-10 19:35:58,0.412922705558827
2018-01-10 19:36:16,0.501812480442924
2018-01-10 19:36:32,0.511112255070684
2018-01-10 19:36:33,0.367937674655532
2018-01-10 19:36:57,0.0827719261826947
2018-01-10 19:38:07,0.496750632215943
2018-01-10 19:38:08,0.235306755491323
2018-01-10 19:38:09,0.0462226118279388
2018-01-10 19:38:20,0.420079409061419
2018-01-10 19:39:00,0.0202511583355954
2018-01-10 19:39:05,0.0996385717660189
2018-01-10 19:39:19,0.739935962172179
2018-01-10 19:40:04,0.387570895516314
2018-01-10 19:40:43,0.347952240629541
2018-01-10 19:40:57,0.399718571176007
2018-01-10 19:41:06,0.462270212012297
2018-01-10 19:43:23,0.702522397071309
2018-01-10 19:43:30,0.25401620934573
2018-01-10 19:43:35,0.675167206027592
2018-01-10 19:43:40,0.258281220500544
2018-01-10 19:43:45,0.184296972956881
2018-01-10 19:44:04,0.572911751773581
2018-01-10 19:44:20,0.713307475911034
2018-01-10 19:44:35,0.339067911318224
2018-01-10 19:44:46,0.564512325387658
2018-01-10 19:45:14,0.436315052192006
2018-01-10 19:45:40,0.0433200197655009
2018-01-10 19:46:27,0.725824912784668
2018-01-10 19:46:55,0.130416895252024
2018-01-10 19:48:38,0.173903789671091
2018-01-10 19:49:07,0.170476772007532
2018-01-10 19:49:24,0.67499394826293
2018-01-10 19:49:29,0.332630871099979
2018-01-10 19:49:29,0.66967189592002
2018-01-10 19:49:47,0.228547124061966
2018-01-10 19:50:02,0.242806793236174
2018-01-10 19:50:13,0.0943359576869756
2018-01-10 19:50:42,0.241698068918986
2018-01-10 19:51:09,0.0976460196128115
2018-01-10 19:51:25,0.144829569713841
2018-01-10 19:52:27,0.67596923948843
2018-01-10 19:53:23,0.597838361862139
2018-01-10 19:54:10,0.430162773724832
2018-01-10 19:54:43,0.0891502426901599
2018-01-10 19:54:51,0.436060381261259
2018-01-10 19:55:13,0.193547569775162
2018-01-10 19:55:17,0.364610749554075
2018-01-10 19:55:22,0.0401322845343268
2018-01-10 19:55:39,0.584209130324423
2018-01-10 19:55:45,0.32120605338579
2018-01-10 19:55:58,0.533670800401363
2018-01-10 19:56:00,0.0528238045290113
2018-01-10 19:56:26,0.478823578549922
2018-01-10 19:56:36,0.506790379875526
2018-01-10 19:56:38,0.738570091701974
2018-01-10 19:56:55,0.298258719382528
2018-01-10 19:57:52,0.245481212584022
2018-01-10 19:58:07,0.500790382772521
2018-01-10 19:58:14,0.597621811912721
2018-01-10 19:59:50,0.628866181021184
2018-01-10 19:59:56,0.672121839373792
2018-01-10 20:00:56,0.435590184742911
2018-01-10 20:01:20,0.454392182395514
2018-01-10 20:01:37,0.151052106980467
2018-01-10 20:02:24,0.0872050507635577
2018-01-10 20:02:50,0.414642392855883
2018-01-10 20:03:29,0.264677104674187
2018-01-10 20:03:30,0.7359754724395
2018-01-10 20:03:40,0.527262916323449
2018-01-10 20:04:27,0.274462953768671
2018-01-10 20:04:57,0.240802293493599
2018-01-10 20:05:22,0.510640898759617
2018-01-10 20:05:24,0.439511360060144
2018-01-10 20:05:36,0.290403617204726
2018-01-10 20:05:40,0.297564667328214
2018-01-10 20:06:42,0.454334660898498
2018-01-10 20:06:51,0.569143901541433
2018-01-10 20:07:08,0.334553577449243
2018-01-10 20:07:29,0.681813826505467
2018-01-10 20:07:45,0.390862930218969
2018-01-10 20:08:04,0.188727396432287
2018-01-10 20:08:24,0.503648425765848
2018-01-10 20:08:44,0.109312153838295
2018-01-10 20:08:53,0.565590341212414
2018-01-10 20:09:03,0.202940410571219
2018-01-10 20:09:07,0.214085482771602
2018-01-10 20:09:57,0.345862971328362
2018-01-10 20:10:33,0.270223356528487
2018-01-10 20:10:40,0.189030337996036
2018-01-10 20:10:53,0.260382678881008
2018-01-10 20:11:22,0.153134470426198
2018-01-10 20:11:25,0.431415700200782
2018-01-10 20:11:32,0.714403398343967
2018-01-10 20:12:41,0.0593317105464637
2018-01-10 20:13:51,0.233357197374222
2018-01-10 20:13:56,0.300027370174136
2018-01-10 20:14:10,0.626999808329344
2018-01-10 20:14:16,0.239167072189227
2018-01-10 20:15:15,0.138707653412339
2018-01-10 20:16:54,0.633210797760286
2018-01-10 20:17:12,0.266588483782718
2018-01-10 20:17:43,0.407939602229348
2018-01-10 20:18:12,0.497980613001715
2018-01-10 20:19:15,0.539700150575675
2018-01-10 20:20:28,0.329557481923327
2018-01-10 20:20:35,0.698340979673038
2018-01-10 20:20:55,0.590444556296384
2018-01-10 20:20:56,0.350252807479864
2018-01-10 20:20:59,0.51989702919405
2018-01-10 20:21:08,0.570260260979924
2018-01-10 20:21:24,0.413135785683943
2018-01-10 20:22:07,0.172837755444995
2018-01-10 20:22:42,0.314680353081273
2018-01-10 20:22:58,0.719322821390606
2018-01-10 20:23:02,0.0957624717135448
2018-01-10 20:23:31,0.395382621530211
2018-01-10 20:23:35,0.171413540009689
2018-01-10 20:24:13,0.24483537346404
2018-01-10 20:24:14,0.101704779653042
2018-01-10 20:24:57,0.72436211914923
2018-01-10 20:25:08,0.339202137822262
2018-01-10 20:25:19,0.55171663777642
2018-01-10 20:25:20,0.384539415785018
2018-01-10 20:25:32,0.65715979305394
2018-01-10 20:26:32,0.555537826587167
2018-01-10 20:26:53,0.280558409352275
2018-01-10 20:27:01,0.22148250351802
2018-01-10 20:27:18,0.562170167293702
2018-01-10 20:28:02,0.157675361172808
2018-01-10 20:28:07,0.546394849343412
2018-01-10 20:28:10,0.395477674661158
2018-01-10 20:28:13,0.634954520046711
2018-01-10 20:28:31,0.299023112606443
2018-01-10 20:29:19,0.706330693457089
2018-01-10 20:29:30,0.366616991545772
2018-01-10 20:29:59,0.11818841334777
2018-01-10 20:30:29,0.73976495757089
2018-01-10 20:31:23,0.0521461681070039
2018-01-10 20:31:45,0.639926742926659
2018-01-10 20:32:29,0.638238863707567
2018-01-10 20:32:47,0.19249682977437
2018-01-10 20:33:02,0.454333676880901
2018-01-10 20:33:13,0.602682977654506
2018-01-10 20:33:25,0.50039985586456
2018-01-10 20:33:38,0.192443603883055
2018-01-10 20:34:22,0.190651448905375
2018-01-10 20:34:47,0.0447031926980242
2018-01-10 20:34:51,0.492063802698557
2018-01-10 20:35:24,0.670992582026077
2018-01-10 20:35:26,0.336137860034895
2018-01-10 20:35:35,0.421662930637621
2018-01-10 20:35:36,0.475197384983441
2018-01-10 20:35:38,0.400735013421578
2018-01-10 20:35:40,0.440471154161915
2018-01-10 20:35:53,0.209861144748703
2018-01-10 20:35:57,0.250677303835237
2018-01-10 20:36:03,0.667345156205469
2018-01-10 20:36:20,0.290517034202791
2018-01-10 20:37:07,0.433602806147886
2018-01-10 20:37:26,0.466338494832441
2018-01-10 20:37:51,0.672749244159833
2018-01-10 20:38:42,0.322454802240431
2018-01-10 20:38:49,0.479154401915008
2018-01-10 20:38:51,0.508782007363997
2018-01-10 20:38:53,0.538374768933794
2018-01-10 20:39:11,0.72735294626127
2018-01-10 20:39:36,0.154049863104196
2018-01-10 20:39:50,0.4440355026223
2018-01-10 20:40:15,0.451380179381161
2018-01-10 20:41:02,0.319308959091501
2018-01-10 20:41:52,0.149555042949226
2018-01-10 20:42:23,0.566998223214969
2018-01-10 20:42:32,0.0172577374784742
2018-01-10 20:42:33,0.571579345884453
2018-01-10 20:42:35,0.626008859292488
2018-01-10 20:42:50,0.239009587970027
2018-01-10 20:42:52,0.701384450704628
2018-01-10 20:43:06,0.70107197978457
2018-01-10 20:43:13,0.498211350959539
2018-01-10 20:43:17,0.264710089156032
2018-01-10 20:43:23,0.458727169772983
2018-01-10 20:43:24,0.613040442627133
2018-01-10 20:43:28,0.490270105454419
2018-01-10 20:43:38,0.437691555738053
2018-01-10 20:43:44,0.049709141862765
2018-01-10 20:43:59,0.470970026897965
2018-01-10 20:45:35,0.138920818406343
2018-01-10 20:46:06,0.321181613922771
2018-01-10 20:46:19,0.231124302254897
2018-01-10 20:46:20,0.119392235072982
2018-01-10 20:47:14,0.328376606240496
2018-01-10 20:47:55,0.414945608288539
2018-01-10 20:48:11,0.483759378989041
2018-01-10 20:48:37,0.506230509734433
2018-01-10 20:48:51,0.665605297214771
2018-01-10 20:49:03,0.634942588924104
2018-01-10 20:49:19,0.701678385950998
2018-01-10 20:49:32,0.0921960850186646
2018-01-10 20:49:39,0.391748873379501
2018-01-10 20:50:10,0.27178861557648
2018-01-10 20:50:32,0.555107198519865
2018-01-10 20:51:08,0.430525977877155
2018-01-10 20:51:14,0.305990524205472
2018-01-10 20:51:24,0.46171685445176
2018-01-10 20:52:30,0.472219262556406
2018-01-10 20:53:11,0.0801167096339166
2018-01-10 20:53:33,0.608658802298759
2018-01-10 20:53:34,0.239063579713926
2018-01-10 20:54:08,0.511862624274637
2018-01-10 20:54:18,0.233849696920672
2018-01-10 20:54:20,0.239968418767629
2018-01-10 20:54:51,0.414534185218671
2018-01-10 20:54:52,0.559282024422195
2018-01-10 20:56:00,0.620303185097664
2018-01-10 20:56:06,0.600908308168314
2018-01-10 20:56:08,0.542590838911641
2018-01-10 20:56:40,0.205042379302764
2018-01-10 20:58:07,0.174834152430855
2018-01-10 20:58:31,0.52142545203506
2018-01-10 20:58:33,0.274080102673476
2018-01-10 20:59:04,0.625579504177161
2018-01-10 20:59:07,0.281733672058885
2018-01-10 20:59:18,0.59094019020237
2018-01-10 21:00:01,0.240447194418777
2018-01-10 21:00:21,0.329842897148244
2018-01-10 21:00:42,0.0956971408247016
2018-01-10 21:01:01,0.596269658701494
2018-01-10 21:01:02,0.182913846776448
2018-01-10 21:01:58,0.678351303286338
2018-01-10 21:01:58,0.153317800731678
2018-01-10 21:02:30,0.15264320989009
2018-01-10 21:02:41,0.36063109266581
2018-01-10 21:03:05,0.0327234324693913
2018-01-10 21:03:19,0.612706175203389
2018-01-10 21:03:28,0.612231181981415
2018-01-10 21:03:33,0.0526591584921116
2018-01-10 21:03:40,0.231600914700143
2018-01-10 21:04:27,0.106600141346408
2018-01-10 21:04:34,0.345160039125569
2018-01-10 21:05:25,0.0906603998254519
2018-01-10 21:05:54,0.584912511575525
2018-01-10 21:06:44,0.0162459334563464
2018-01-10 21:06:58,0.0742945700399578
2018-01-10 21:07:13,0.32339791938439
2018-01-10 21:08:38,0.47205176926842
2018-01-10 21:08:44,0.370332961267815
2018-01-10 21:08:46,0.737122654042463
2018-01-10 21:09:39,0.304494840975548
2018-01-10 21:09:40,0.121888625328895
2018-01-10 21:09:42,0.293863060678402
2018-01-10 21:09:44,0.258365464740247
2018-01-10 21:10:06,0.526553269553068
2018-01-10 21:11:34,0.513483509586495
2018-01-10 21:11:52,0.448099789016787
2018-01-10 21:12:22,0.550375042615086
2018-01-10 21:13:04,0.107769307495607
2018-01-10 21:13:09,0.1395432513237
2018-01-10 21:13:13,0.416816100052604
2018-01-10 21:13:27,0.444644956552191
2018-01-10 21:13:28,0.334018898436427
2018-01-10 21:14:07,0.2804391210831
2018-01-10 21:14:16,0.463467645658832
2018-01-10 21:14:59,0.14310305894434
2018-01-10 21:15:00,0.558214938618313
2018-01-10 21:15:50,0.647049754782417
2018-01-10 21:15:53,0.588131447221804
2018-01-10 21:15:57,0.711814571579546
2018-01-10 21:16:20,0.550408132505952
2018-01-10 21:16:32,0.0780003115544561
2018-01-10 21:17:30,0.355454436941515
2018-01-10 21:17:51,0.65175661243191
2018-01-10 21:18:15,0.276460025206581
2018-01-10 21:18:17,0.453338788050436
2018-01-10 21:19:23,0.207759944465011
2018-01-10 21:20:06,0.537652919468656
2018-01-10 21:20:08,0.6914316317552
2018-01-10 21:20:21,0.269951994428062
2018-01-10 21:20:39,0.252541606938001
2018-01-10 21:20:51,0.521985021246458
2018-01-10 21:21:10,0.1972946198822
2018-01-10 21:21:13,0.486204716937058
2018-01-10 21:21:16,0.444664575519972
2018-01-10 21:22:09,0.720747487415606
2018-01-10 21:22:36,0.663569695067615
2018-01-10 21:23:16,0.703365166671108
2018-01-10 21:23:52,0.623573329184018
2018-01-10 21:24:45,0.300795844214456
2018-01-10 21:26:13,0.534503037461499
2018-01-10 21:26:39,0.150603616186627
2018-01-10 21:27:03,0.082536842521932
2018-01-10 21:27:05,0.51984237323103
2018-01-10 21:27:40,0.143029087747284
2018-01-10 21:27:41,0.081167159007024
2018-01-10 21:27:58,0.270696631517215
2018-01-10 21:28:04,0.578472777662985
2018-01-10 21:29:16,0.705749925487395
2018-01-10 21:29:20,0.24915929357633
2018-01-10 21:30:40,0.0490740933310706
2018-01-10 21:30:41,0.663463518379862
2018-01-10 21:30:42,0.543395504641719
2018-01-10 21:30:57,0.631800476520276
2018-01-10 21:31:29,0.411967484024074
2018-01-10 21:31:33,0.702661741784774
2018-01-10 21:31:34,0.53896734338447
2018-01-10 21:31:37,0.232035083514918
2018-01-10 21:31:55,0.218355542923044
2018-01-10 21:32:27,0.727907869098079
2018-01-10 21:32:44,0.486499439288955
2018-01-10 21:32:50,0.205044479569607
2018-01-10 21:33:02,0.687071981969476
2018-01-10 21:33:33,0.096835241394327
2018-01-10 21:34:00,0.605192101851222
2018-01-10 21:34:31,0.413136120657669
2018-01-10 21:34:35,0.0510237149077701
2018-01-10 21:34:58,0.511707741920277
2018-01-10 21:35:13,0.0186189663878642
2018-01-10 21:35:21,0.669478966030828
2018-01-10 21:36:01,0.52243260625042
2018-01-10 21:36:30,0.520947753427178
2018-01-10 21:37:11,0.274134273476806
2018-01-10 21:37:52,0.173017461616639
2018-01-10 21:38:01,0.618478819761984
2018-01-10 21:38:08,0.609711563900835
2018-01-10 21:38:37,0.0452130387165118
2018-01-10 21:38:59,0.149252899503522
2018-01-10 21:39:02,0.282316288719187
2018-01-10 21:40:37,0.65527418483533
2018-01-10 21:40:40,0.37064380711047
2018-01-10 21:40:51,0.488461130851926
2018-01-10 21:40:57,0.443573128161556
2018-01-10 21:41:00,0.468161383108841
2018-01-10 21:42:05,0.0514128984883428
2018-01-10 21:42:44,0.160190751015232
2018-01-10 21:42:45,0.371410624473519
2018-01-10 21:42:51,0.2016386944392
2018-01-10 21:43:15,0.671846592257032
2018-01-10 21:43:24,0.642930665297806
2018-01-10 21:43:25,0.316344607679639
2018-01-10 21:43:39,0.500062757283775
2018-01-10 21:43:59,0.19092231681468
2018-01-10 21:44:24,0.242753050263552
2018-01-10 21:44:28,0.524227592353802
2018-01-10 21:44:44,0.450564129230008
2018-01-10 21:44:49,0.664676428523753
2018-01-10 21:46:22,0.693968491793564
2018-01-10 21:46:32,0.645049222096521
2018-01-10 21:46:34,0.269446882930771
2018-01-10 21:47:34,0.635181848766492
2018-01-10 21:47:41,0.0489683449665085
2018-01-10 21:48:09,0.60869458322688
2018-01-10 21:48:24,0.555913476795889
2018-01-10 21:48:58,0.513543908947799
2018-01-10 21:49:05,0.394168835077435
2018-01-10 21:50:20,0.388783124257764
2018-01-10 21:50:50,0.184549042644701
2018-01-10 21:50:54,0.410845025851694
2018-01-10 21:51:20,0.199999347742274
2018-01-10 21:51:55,0.441059846132388
2018-01-10 21:51:59,0.413667019353388
2018-01-10 21:52:01,0.713883129755221
2018-01-10 21:52:01,0.367550575279817
2018-01-10 21:52:09,0.0298826662486652
2018-01-10 21:52:26,0.404051321439166
2018-01-10 21:53:12,0.459603398925439
2018-01-10 21:53:25,0.31483098789826
2018-01-10 21:53:50,0.598030582377594
2018-01-10 21:53:54,0.542619516580552
2018-01-10 21:55:31,0.159660011444613
2018-01-10 21:55:41,0.14969297255394
2018-01-10 21:56:19,0.134527640175819
2018-01-10 21:56:23,0.189190323679219
2018-01-10 21:56:42,0.0207335631662048
2018-01-10 21:56:47,0.719057584922574
2018-01-10 21:56:55,0.259841111111944
2018-01-10 21:56:58,0.643744111013552
2018-01-10 21:57:02,0.057574779882608
2018-01-10 21:57:03,0.280565979981166
2018-01-10 21:57:34,0.575791267547221
2018-01-10 21:58:03,0.106741040322301
2018-01-10 21:58:13,0.257983987191669
2018-01-10 21:58:17,0.0173756865122821
2018-01-10 21:58:28,0.410980548802717
2018-01-10 21:58:53,0.615527893679589
2018-01-10 21:58:59,0.157559159485158
2018-01-10 21:59:16,0.432200265962211
2018-01-10 21:59:20,0.375292991291336
2018-01-10 21:59:56,0.486739141600905
